id;name;active;state_id;created_by
A1269;Peri Mirim;true;10MA;system
A1270;Peritoró;true;10MA;system
A1271;Pindaré-Mirim;true;10MA;system
A1272;Pinheiro;true;10MA;system
A1273;Pio XII;true;10MA;system
A1274;Pirapemas;true;10MA;system
A1275;Poção de Pedras;true;10MA;system
A1276;Porto Franco;true;10MA;system
A1277;Porto Rico do Maranhão;true;10MA;system
A1278;Presidente Dutra;true;10MA;system
A1279;Presidente Juscelino;true;10MA;system
A1280;Presidente Médici;true;10MA;system
A1281;Presidente Sarney;true;10MA;system
A1282;Presidente Vargas;true;10MA;system
A1283;Primeira Cruz;true;10MA;system
A1284;Raposa;true;10MA;system
A1285;Riachão;true;10MA;system
A1286;Ribamar Fiquene;true;10MA;system
A1287;Rosário;true;10MA;system
A1288;Sambaíba;true;10MA;system
A1289;Santa Filomena do Maranhão;true;10MA;system
A1290;Santa Helena;true;10MA;system
A1291;Santa Inês;true;10MA;system
A1292;Santa Luzia;true;10MA;system
A1293;Santa Luzia do Paruá;true;10MA;system
A1294;Santa Quitéria do Maranhão;true;10MA;system
A1295;Santa Rita;true;10MA;system
A1296;Santana do Maranhão;true;10MA;system
A1297;Santo Amaro do Maranhão;true;10MA;system
A1298;Santo Antônio dos Lopes;true;10MA;system
A1299;São Benedito do Rio Preto;true;10MA;system
A1300;São Bento;true;10MA;system
A1301;São Bernardo;true;10MA;system
A1302;São Domingos do Azeitão;true;10MA;system
A1303;São Domingos do Maranhão;true;10MA;system
A1304;São Félix de Balsas;true;10MA;system
A1305;São Francisco do Brejão;true;10MA;system
A1306;São Francisco do Maranhão;true;10MA;system
A1307;São João Batista;true;10MA;system
A1308;São João do Carú;true;10MA;system
A1309;São João do Paraíso;true;10MA;system
A1310;São João do Soter;true;10MA;system
A1311;São João dos Patos;true;10MA;system
A1312;São José de Ribamar;true;10MA;system
A1313;São José dos Basílios;true;10MA;system
A1314;São Luís;true;10MA;system
A1315;São Luís Gonzaga do Maranhão;true;10MA;system
A1316;São Mateus do Maranhão;true;10MA;system
A1317;São Pedro da Água Branca;true;10MA;system
A1318;São Pedro dos Crentes;true;10MA;system
A1319;São Raimundo das Mangabeiras;true;10MA;system
A1320;São Raimundo do Doca Bezerra;true;10MA;system
A1321;São Roberto;true;10MA;system
